database,variavel,type,label,records
sinasc,nasc_MUNNOMEX,group,CARACARAI,1333
sinasc,nasc_MUNNOMEX,group,CARACOL,825
sinasc,nasc_MUNNOMEX,group,CARAGUATATUBA,18385
sinasc,nasc_MUNNOMEX,group,CARAI,1368
sinasc,nasc_MUNNOMEX,group,CARAIBAS,33
sinasc,nasc_MUNNOMEX,group,CARAMBEI,4
sinasc,nasc_MUNNOMEX,group,CARANDAI,2128
sinasc,nasc_MUNNOMEX,group,CARANGOLA,14498
sinasc,nasc_MUNNOMEX,group,CARAPEBUS,20
sinasc,nasc_MUNNOMEX,group,CARAPICUIBA,48914
sinasc,nasc_MUNNOMEX,group,CARATINGA,20137
sinasc,nasc_MUNNOMEX,group,CARAUARI,6194
sinasc,nasc_MUNNOMEX,group,CARAUBAS,2428
sinasc,nasc_MUNNOMEX,group,CARAUBAS DO PIAUI,22
sinasc,nasc_MUNNOMEX,group,CARAVELAS,1283
sinasc,nasc_MUNNOMEX,group,CARAZINHO,8604
sinasc,nasc_MUNNOMEX,group,CARBONITA,2
sinasc,nasc_MUNNOMEX,group,CARDEAL DA SILVA,78
sinasc,nasc_MUNNOMEX,group,CARDOSO,359
sinasc,nasc_MUNNOMEX,group,CARDOSO MOREIRA,2
sinasc,nasc_MUNNOMEX,group,CAREACU,59
sinasc,nasc_MUNNOMEX,group,CAREIRO,1798
sinasc,nasc_MUNNOMEX,group,CAREIRO DA VARZEA,299
sinasc,nasc_MUNNOMEX,group,CARIACICA,37846
sinasc,nasc_MUNNOMEX,group,CARIDADE,251
sinasc,nasc_MUNNOMEX,group,CARIDADE DO PIAUI,3
sinasc,nasc_MUNNOMEX,group,CARINHANHA,3853
sinasc,nasc_MUNNOMEX,group,CARIRA,75
sinasc,nasc_MUNNOMEX,group,CARIRE,247
sinasc,nasc_MUNNOMEX,group,CARIRI DO TOCANTINS,2
sinasc,nasc_MUNNOMEX,group,CARIRIACU,251
sinasc,nasc_MUNNOMEX,group,CARIUS,354
sinasc,nasc_MUNNOMEX,group,CARLINDA,320
sinasc,nasc_MUNNOMEX,group,CARLOPOLIS,661
sinasc,nasc_MUNNOMEX,group,CARLOS BARBOSA,1547
sinasc,nasc_MUNNOMEX,group,CARLOS CHAGAS,1798
sinasc,nasc_MUNNOMEX,group,CARLOS GOMES,1
sinasc,nasc_MUNNOMEX,group,CARMESIA,8
sinasc,nasc_MUNNOMEX,group,CARMO,2741
sinasc,nasc_MUNNOMEX,group,CARMO DA CACHOEIRA,337
sinasc,nasc_MUNNOMEX,group,CARMO DA MATA,23
sinasc,nasc_MUNNOMEX,group,CARMO DE MINAS,7
sinasc,nasc_MUNNOMEX,group,CARMO DO CAJURU,18
sinasc,nasc_MUNNOMEX,group,CARMO DO PARANAIBA,3140
sinasc,nasc_MUNNOMEX,group,CARMO DO RIO CLARO,1755
sinasc,nasc_MUNNOMEX,group,CARMO DO RIO VERDE,2
sinasc,nasc_MUNNOMEX,group,CARMOLANDIA,3
sinasc,nasc_MUNNOMEX,group,CARMOPOLIS,178
sinasc,nasc_MUNNOMEX,group,CARMOPOLIS DE MINAS,2389
sinasc,nasc_MUNNOMEX,group,CARNAIBA,327
sinasc,nasc_MUNNOMEX,group,CARNAUBA DOS DANTAS,253
sinasc,nasc_MUNNOMEX,group,CARNAUBAIS,90
sinasc,nasc_MUNNOMEX,group,CARNAUBAL,1253
sinasc,nasc_MUNNOMEX,group,CARNAUBEIRA DA PENHA,779
sinasc,nasc_MUNNOMEX,group,CARNEIRINHO,5
sinasc,nasc_RSAUDCOD,count,nasc_RSAUDCOD,29157184
sinasc,nasc_RSAUDCOD,count,,0
sinasc,nasc_RSAUDCOD,group,0,45
sinasc,nasc_RSAUDCOD,group,1100,1
sinasc,nasc_RSAUDCOD,group,1101,56373
sinasc,nasc_RSAUDCOD,group,1102,46691
sinasc,nasc_RSAUDCOD,group,1103,23412
sinasc,nasc_RSAUDCOD,group,1104,145435
sinasc,nasc_RSAUDCOD,group,1201,105529
sinasc,nasc_RSAUDCOD,group,1202,10679
sinasc,nasc_RSAUDCOD,group,1203,57451
sinasc,nasc_RSAUDCOD,group,1301,448501
sinasc,nasc_RSAUDCOD,group,1302,32864
sinasc,nasc_RSAUDCOD,group,1303,46772
sinasc,nasc_RSAUDCOD,group,1304,29604
sinasc,nasc_RSAUDCOD,group,1305,18902
sinasc,nasc_RSAUDCOD,group,1306,58711
sinasc,nasc_RSAUDCOD,group,1307,21710
sinasc,nasc_RSAUDCOD,group,1308,24864
sinasc,nasc_RSAUDCOD,group,1309,51910
sinasc,nasc_RSAUDCOD,group,1310,39454
sinasc,nasc_RSAUDCOD,group,1401,114676
sinasc,nasc_RSAUDCOD,group,1501,391807
sinasc,nasc_RSAUDCOD,group,1502,36093
sinasc,nasc_RSAUDCOD,group,1503,62630
sinasc,nasc_RSAUDCOD,group,1504,84963
sinasc,nasc_RSAUDCOD,group,1505,66777
sinasc,nasc_RSAUDCOD,group,1506,71628
sinasc,nasc_RSAUDCOD,group,1507,26189
sinasc,nasc_RSAUDCOD,group,1508,66043
sinasc,nasc_RSAUDCOD,group,1509,189326
sinasc,nasc_RSAUDCOD,group,1510,63194
sinasc,nasc_RSAUDCOD,group,1511,204863
sinasc,nasc_RSAUDCOD,group,1512,75896
sinasc,nasc_RSAUDCOD,group,1513,45092
sinasc,nasc_RSAUDCOD,group,1601,163296
sinasc,nasc_RSAUDCOD,group,1602,4178
sinasc,nasc_RSAUDCOD,group,1700,4
sinasc,nasc_RSAUDCOD,group,1701,22145
sinasc,nasc_RSAUDCOD,group,1702,63553
sinasc,nasc_RSAUDCOD,group,1703,6671
sinasc,nasc_RSAUDCOD,group,1704,11844
sinasc,nasc_RSAUDCOD,group,1705,90060
sinasc,nasc_RSAUDCOD,group,1706,306
sinasc,nasc_RSAUDCOD,group,1707,23229
sinasc,nasc_RSAUDCOD,group,1708,13583
sinasc,nasc_RSAUDCOD,group,1709,9588
sinasc,nasc_RSAUDCOD,group,1710,1369
sinasc,nasc_RSAUDCOD,group,2101,243881
sinasc,nasc_RSAUDCOD,group,2102,29159
sinasc,nasc_RSAUDCOD,group,2103,59964
sinasc,nasc_RSAUDCOD,group,2104,59827
sinasc,nasc_RSAUDCOD,group,2105,60419
sinasc,nasc_RSAUDCOD,group,2106,60293
sinasc,nasc_RSAUDCOD,group,2107,49297
sinasc,nasc_RSAUDCOD,group,2108,62230
sinasc,nasc_RSAUDCOD,group,2109,48587
sinasc,nasc_RSAUDCOD,group,2110,37758
sinasc,nasc_RSAUDCOD,group,2111,114192
sinasc,nasc_RSAUDCOD,group,2112,40246
sinasc,nasc_RSAUDCOD,group,2113,33878
sinasc,nasc_RSAUDCOD,group,2114,32266
sinasc,nasc_RSAUDCOD,group,2115,34812
sinasc,nasc_RSAUDCOD,group,2116,56921
sinasc,nasc_RSAUDCOD,group,2117,39076
sinasc,nasc_RSAUDCOD,group,2118,77058
sinasc,nasc_RSAUDCOD,group,2201,50085
sinasc,nasc_RSAUDCOD,group,2202,25812
sinasc,nasc_RSAUDCOD,group,2203,22587
sinasc,nasc_RSAUDCOD,group,2204,227266
sinasc,nasc_RSAUDCOD,group,2205,16980
sinasc,nasc_RSAUDCOD,group,2206,6822
sinasc,nasc_RSAUDCOD,group,2207,9960
sinasc,nasc_RSAUDCOD,group,2208,10251
sinasc,nasc_RSAUDCOD,group,2209,35392
sinasc,nasc_RSAUDCOD,group,2210,29376
sinasc,nasc_RSAUDCOD,group,2211,11588
sinasc,nasc_RSAUDCOD,group,2212,16656
sinasc,nasc_RSAUDCOD,group,2213,13196
sinasc,nasc_RSAUDCOD,group,2214,15115
sinasc,nasc_RSAUDCOD,group,2215,7081
sinasc,nasc_RSAUDCOD,group,2216,4391
sinasc,nasc_RSAUDCOD,group,2217,7468
sinasc,nasc_RSAUDCOD,group,2301,516870
sinasc,nasc_RSAUDCOD,group,2302,46514
sinasc,nasc_RSAUDCOD,group,2303,72852
sinasc,nasc_RSAUDCOD,group,2304,15519
sinasc,nasc_RSAUDCOD,group,2305,23236
sinasc,nasc_RSAUDCOD,group,2306,43611
sinasc,nasc_RSAUDCOD,group,2307,17385
sinasc,nasc_RSAUDCOD,group,2308,41629
sinasc,nasc_RSAUDCOD,group,2309,21721
sinasc,nasc_RSAUDCOD,group,2310,24921
sinasc,nasc_RSAUDCOD,group,2311,104358
sinasc,nasc_RSAUDCOD,group,2312,28976
sinasc,nasc_RSAUDCOD,group,2313,46009
sinasc,nasc_RSAUDCOD,group,2314,14630
sinasc,nasc_RSAUDCOD,group,2315,35558
sinasc,nasc_RSAUDCOD,group,2316,19687
sinasc,nasc_RSAUDCOD,group,2317,19234
sinasc,nasc_RSAUDCOD,group,2318,37825
sinasc,nasc_RSAUDCOD,group,2319,31240
sinasc,nasc_RSAUDCOD,group,2320,51564
sinasc,nasc_RSAUDCOD,group,2321,72588
sinasc,nasc_RSAUDCOD,group,2401,34483
sinasc,nasc_RSAUDCOD,group,2402,84798
sinasc,nasc_RSAUDCOD,group,2403,11273
sinasc,nasc_RSAUDCOD,group,2404,31998
sinasc,nasc_RSAUDCOD,group,2405,23239
sinasc,nasc_RSAUDCOD,group,2406,36988
sinasc,nasc_RSAUDCOD,group,2407,253001
sinasc,nasc_RSAUDCOD,group,2501,237489
sinasc,nasc_RSAUDCOD,group,2502,35751
sinasc,nasc_RSAUDCOD,group,2503,156511
sinasc,nasc_RSAUDCOD,group,2504,9060
sinasc,nasc_RSAUDCOD,group,2505,12711
sinasc,nasc_RSAUDCOD,group,2506,39598
sinasc,nasc_RSAUDCOD,group,2507,13172
sinasc,nasc_RSAUDCOD,group,2508,11866
sinasc,nasc_RSAUDCOD,group,2509,19208
sinasc,nasc_RSAUDCOD,group,2510,25088
sinasc,nasc_RSAUDCOD,group,2511,5196
sinasc,nasc_RSAUDCOD,group,2512,9377
sinasc,nasc_RSAUDCOD,group,2600,1
sinasc,nasc_RSAUDCOD,group,2601,705918
sinasc,nasc_RSAUDCOD,group,2602,80317
sinasc,nasc_RSAUDCOD,group,2603,79211
sinasc,nasc_RSAUDCOD,group,2604,157148
sinasc,nasc_RSAUDCOD,group,2605,73302
sinasc,nasc_RSAUDCOD,group,2606,57279
sinasc,nasc_RSAUDCOD,group,2607,40349
sinasc,nasc_RSAUDCOD,group,2608,97997
sinasc,nasc_RSAUDCOD,group,2609,56366
sinasc,nasc_RSAUDCOD,group,2610,52899
sinasc,nasc_RSAUDCOD,group,2701,256353
sinasc,nasc_RSAUDCOD,group,2702,53237
sinasc,nasc_RSAUDCOD,group,2703,58149
sinasc,nasc_RSAUDCOD,group,2704,116924
sinasc,nasc_RSAUDCOD,group,2705,25755
sinasc,nasc_RSAUDCOD,group,2800,3
sinasc,nasc_RSAUDCOD,group,2801,30984
sinasc,nasc_RSAUDCOD,group,2802,38942
sinasc,nasc_RSAUDCOD,group,2803,10874
sinasc,nasc_RSAUDCOD,group,2804,15535
sinasc,nasc_RSAUDCOD,group,2805,11875
sinasc,nasc_RSAUDCOD,group,2806,29915
sinasc,nasc_RSAUDCOD,group,2808,214928
sinasc,nasc_RSAUDCOD,group,2900,2
sinasc,nasc_RSAUDCOD,group,2901,534197
sinasc,nasc_RSAUDCOD,group,2902,168744
sinasc,nasc_RSAUDCOD,group,2903,69222
sinasc,nasc_RSAUDCOD,group,2904,41107
sinasc,nasc_RSAUDCOD,group,2905,41958
sinasc,nasc_RSAUDCOD,group,2906,36677
sinasc,nasc_RSAUDCOD,group,2907,84789
sinasc,nasc_RSAUDCOD,group,2908,61681
sinasc,nasc_RSAUDCOD,group,2909,68536
sinasc,nasc_RSAUDCOD,group,2910,35810
sinasc,nasc_RSAUDCOD,group,2911,40002
sinasc,nasc_RSAUDCOD,group,2912,73234
sinasc,nasc_RSAUDCOD,group,2913,70815
sinasc,nasc_RSAUDCOD,group,2914,25699
sinasc,nasc_RSAUDCOD,group,2915,82652
sinasc,nasc_RSAUDCOD,group,2916,45946
sinasc,nasc_RSAUDCOD,group,2917,7945
sinasc,nasc_RSAUDCOD,group,2918,33336
sinasc,nasc_RSAUDCOD,group,2919,31257
sinasc,nasc_RSAUDCOD,group,2920,102539
sinasc,nasc_RSAUDCOD,group,2921,62803
sinasc,nasc_RSAUDCOD,group,2922,28229
sinasc,nasc_RSAUDCOD,group,2923,17665
sinasc,nasc_RSAUDCOD,group,2924,20272
sinasc,nasc_RSAUDCOD,group,2925,73464
sinasc,nasc_RSAUDCOD,group,2926,42649
sinasc,nasc_RSAUDCOD,group,2927,22771
sinasc,nasc_RSAUDCOD,group,2928,37570
sinasc,nasc_RSAUDCOD,group,2929,10213
sinasc,nasc_RSAUDCOD,group,2930,35435
sinasc,nasc_RSAUDCOD,group,2931,28280
sinasc,nasc_RSAUDCOD,group,3101,740327
sinasc,nasc_RSAUDCOD,group,3103,59103
sinasc,nasc_RSAUDCOD,group,3104,50250
sinasc,nasc_RSAUDCOD,group,3105,93390
sinasc,nasc_RSAUDCOD,group,3106,155716
sinasc,nasc_RSAUDCOD,group,3107,53004
sinasc,nasc_RSAUDCOD,group,3108,38941
sinasc,nasc_RSAUDCOD,group,3109,53033
sinasc,nasc_RSAUDCOD,group,3110,112036
sinasc,nasc_RSAUDCOD,group,3111,109362
sinasc,nasc_RSAUDCOD,group,3112,145890
sinasc,nasc_RSAUDCOD,group,3113,93049
sinasc,nasc_RSAUDCOD,group,3114,68705
sinasc,nasc_RSAUDCOD,group,3115,138960
sinasc,nasc_RSAUDCOD,group,3116,88208
sinasc,nasc_RSAUDCOD,group,3117,68032
sinasc,nasc_RSAUDCOD,group,3118,54949
sinasc,nasc_RSAUDCOD,group,3119,35083
sinasc,nasc_RSAUDCOD,group,3120,23360
sinasc,nasc_RSAUDCOD,group,3121,52258
sinasc,nasc_RSAUDCOD,group,3122,49664
sinasc,nasc_RSAUDCOD,group,3123,104662
sinasc,nasc_RSAUDCOD,group,3124,65219
sinasc,nasc_RSAUDCOD,group,3125,19997
sinasc,nasc_RSAUDCOD,group,3126,31690
sinasc,nasc_RSAUDCOD,group,3127,23389
sinasc,nasc_RSAUDCOD,group,3128,19684
sinasc,nasc_RSAUDCOD,group,3129,50876
sinasc,nasc_RSAUDCOD,group,3201,316832
sinasc,nasc_RSAUDCOD,group,3202,83032
sinasc,nasc_RSAUDCOD,group,3203,35559
sinasc,nasc_RSAUDCOD,group,3204,107412
sinasc,nasc_RSAUDCOD,group,3300,27
sinasc,nasc_RSAUDCOD,group,3301,31029
sinasc,nasc_RSAUDCOD,group,3302,116809
sinasc,nasc_RSAUDCOD,group,3303,36617
sinasc,nasc_RSAUDCOD,group,3304,111238
sinasc,nasc_RSAUDCOD,group,3305,1634627
sinasc,nasc_RSAUDCOD,group,3306,42793
sinasc,nasc_RSAUDCOD,group,3307,140827
sinasc,nasc_RSAUDCOD,group,3308,111052
sinasc,nasc_RSAUDCOD,group,3500,1
sinasc,nasc_RSAUDCOD,group,3501,1911633
sinasc,nasc_RSAUDCOD,group,3502,329169
sinasc,nasc_RSAUDCOD,group,3503,396221
sinasc,nasc_RSAUDCOD,group,3504,71041
sinasc,nasc_RSAUDCOD,group,3505,398313
sinasc,nasc_RSAUDCOD,group,3506,90742
sinasc,nasc_RSAUDCOD,group,3507,123000
sinasc,nasc_RSAUDCOD,group,3508,61386
sinasc,nasc_RSAUDCOD,group,3509,49943
sinasc,nasc_RSAUDCOD,group,3510,140121
sinasc,nasc_RSAUDCOD,group,3511,78394
sinasc,nasc_RSAUDCOD,group,3512,602206
sinasc,nasc_RSAUDCOD,group,3513,89119
sinasc,nasc_RSAUDCOD,group,3514,73429
sinasc,nasc_RSAUDCOD,group,3515,189195
sinasc,nasc_RSAUDCOD,group,3516,94359
sinasc,nasc_RSAUDCOD,group,3517,37322
sinasc,nasc_RSAUDCOD,group,3518,183862
sinasc,nasc_RSAUDCOD,group,3519,245146
sinasc,nasc_RSAUDCOD,group,3520,95604
sinasc,nasc_RSAUDCOD,group,3521,193039
sinasc,nasc_RSAUDCOD,group,3522,190892
sinasc,nasc_RSAUDCOD,group,3523,332770
sinasc,nasc_RSAUDCOD,group,3524,138691
sinasc,nasc_RSAUDCOD,group,4100,2
sinasc,nasc_RSAUDCOD,group,4101,39254
sinasc,nasc_RSAUDCOD,group,4102,505939
sinasc,nasc_RSAUDCOD,group,4103,89206
sinasc,nasc_RSAUDCOD,group,4104,23418
sinasc,nasc_RSAUDCOD,group,4105,69447
sinasc,nasc_RSAUDCOD,group,4106,24857
sinasc,nasc_RSAUDCOD,group,4107,42717
sinasc,nasc_RSAUDCOD,group,4108,44636
sinasc,nasc_RSAUDCOD,group,4109,64673
sinasc,nasc_RSAUDCOD,group,4110,79566
sinasc,nasc_RSAUDCOD,group,4111,42730
sinasc,nasc_RSAUDCOD,group,4112,38867
sinasc,nasc_RSAUDCOD,group,4113,18768
sinasc,nasc_RSAUDCOD,group,4114,35949
sinasc,nasc_RSAUDCOD,group,4115,108695
sinasc,nasc_RSAUDCOD,group,4116,47760
sinasc,nasc_RSAUDCOD,group,4117,121243
sinasc,nasc_RSAUDCOD,group,4118,27911
sinasc,nasc_RSAUDCOD,group,4119,35790
sinasc,nasc_RSAUDCOD,group,4120,52006
sinasc,nasc_RSAUDCOD,group,4121,23661
sinasc,nasc_RSAUDCOD,group,4122,18875
sinasc,nasc_RSAUDCOD,group,4201,21704
sinasc,nasc_RSAUDCOD,group,4202,43854
sinasc,nasc_RSAUDCOD,group,4203,18961
sinasc,nasc_RSAUDCOD,group,4204,38838
sinasc,nasc_RSAUDCOD,group,4205,22638
sinasc,nasc_RSAUDCOD,group,4206,21459
sinasc,nasc_RSAUDCOD,group,4207,91308
sinasc,nasc_RSAUDCOD,group,4208,23381
sinasc,nasc_RSAUDCOD,group,4209,97947
sinasc,nasc_RSAUDCOD,group,4210,62940
sinasc,nasc_RSAUDCOD,group,4211,17345
sinasc,nasc_RSAUDCOD,group,4212,54148
sinasc,nasc_RSAUDCOD,group,4213,120716
sinasc,nasc_RSAUDCOD,group,4214,50341
sinasc,nasc_RSAUDCOD,group,4215,40640
sinasc,nasc_RSAUDCOD,group,4216,16222
sinasc,nasc_RSAUDCOD,group,4217,35569
sinasc,nasc_RSAUDCOD,group,4218,153503
sinasc,nasc_RSAUDCOD,group,4301,534699
sinasc,nasc_RSAUDCOD,group,4302,70148
sinasc,nasc_RSAUDCOD,group,4303,102740
sinasc,nasc_RSAUDCOD,group,4304,65073
sinasc,nasc_RSAUDCOD,group,4305,144983
sinasc,nasc_RSAUDCOD,group,4306,81764
sinasc,nasc_RSAUDCOD,group,4307,31842
sinasc,nasc_RSAUDCOD,group,4308,24067
sinasc,nasc_RSAUDCOD,group,4309,16015
sinasc,nasc_RSAUDCOD,group,4310,53730
sinasc,nasc_RSAUDCOD,group,4311,23908
sinasc,nasc_RSAUDCOD,group,4312,35327
sinasc,nasc_RSAUDCOD,group,4313,36981
sinasc,nasc_RSAUDCOD,group,4314,25592
sinasc,nasc_RSAUDCOD,group,4315,14273
sinasc,nasc_RSAUDCOD,group,4316,40135
sinasc,nasc_RSAUDCOD,group,4317,27281
sinasc,nasc_RSAUDCOD,group,4318,44476
sinasc,nasc_RSAUDCOD,group,4319,28416
sinasc,nasc_RSAUDCOD,group,5001,18864
sinasc,nasc_RSAUDCOD,group,5002,10612
sinasc,nasc_RSAUDCOD,group,5003,63006
sinasc,nasc_RSAUDCOD,group,5004,4973
sinasc,nasc_RSAUDCOD,group,5005,15613
sinasc,nasc_RSAUDCOD,group,5006,20294
sinasc,nasc_RSAUDCOD,group,5007,15167
sinasc,nasc_RSAUDCOD,group,5008,19415
sinasc,nasc_RSAUDCOD,group,5009,35159
sinasc,nasc_RSAUDCOD,group,5010,26489
sinasc,nasc_RSAUDCOD,group,5011,173637
sinasc,nasc_RSAUDCOD,group,5012,22671
sinasc,nasc_RSAUDCOD,group,5101,175851
sinasc,nasc_RSAUDCOD,group,5102,46846
sinasc,nasc_RSAUDCOD,group,5103,16397
sinasc,nasc_RSAUDCOD,group,5104,15393
sinasc,nasc_RSAUDCOD,group,5105,39153
sinasc,nasc_RSAUDCOD,group,5106,13789
sinasc,nasc_RSAUDCOD,group,5107,78924
sinasc,nasc_RSAUDCOD,group,5108,20363
sinasc,nasc_RSAUDCOD,group,5109,19773
sinasc,nasc_RSAUDCOD,group,5110,7681
sinasc,nasc_RSAUDCOD,group,5111,26878
sinasc,nasc_RSAUDCOD,group,5113,10382
sinasc,nasc_RSAUDCOD,group,5114,73572
sinasc,nasc_RSAUDCOD,group,5200,2
sinasc,nasc_RSAUDCOD,group,5201,354350
sinasc,nasc_RSAUDCOD,group,5202,69968
sinasc,nasc_RSAUDCOD,group,5203,18886
sinasc,nasc_RSAUDCOD,group,5204,11690
sinasc,nasc_RSAUDCOD,group,5205,10655
sinasc,nasc_RSAUDCOD,group,5206,40687
sinasc,nasc_RSAUDCOD,group,5207,17828
sinasc,nasc_RSAUDCOD,group,5208,8389
sinasc,nasc_RSAUDCOD,group,5209,17545
sinasc,nasc_RSAUDCOD,group,5210,13019
sinasc,nasc_RSAUDCOD,group,5211,75236
sinasc,nasc_RSAUDCOD,group,5212,36090
sinasc,nasc_RSAUDCOD,group,5213,60114
sinasc,nasc_RSAUDCOD,group,5214,31985
sinasc,nasc_RSAUDCOD,group,5215,34391
sinasc,nasc_RSAUDCOD,group,5216,30743
sinasc,nasc_RSAUDCOD,group,5301,569186
sinasc,nasc_codigo_adotado,count,nasc_codigo_adotado,29157184
sinasc,nasc_codigo_adotado,count,,0
sinasc,nasc_codigo_adotado,group,110000,1
sinasc,nasc_codigo_adotado,group,110001,1996
sinasc,nasc_codigo_adotado,group,110002,22030
sinasc,nasc_codigo_adotado,group,110003,310
sinasc,nasc_codigo_adotado,group,110004,16213
sinasc,nasc_codigo_adotado,group,110005,1639
sinasc,nasc_codigo_adotado,group,110006,649
sinasc,nasc_codigo_adotado,group,110007,5
sinasc,nasc_codigo_adotado,group,110008,1128
sinasc,nasc_codigo_adotado,group,110009,4303
sinasc,nasc_codigo_adotado,group,110010,10174
sinasc,nasc_codigo_adotado,group,110011,9138
sinasc,nasc_codigo_adotado,group,110012,24052
sinasc,nasc_codigo_adotado,group,110013,3488
sinasc,nasc_codigo_adotado,group,110014,2357
sinasc,nasc_codigo_adotado,group,110015,11325
sinasc,nasc_codigo_adotado,group,110018,8298
sinasc,nasc_codigo_adotado,group,110020,98024
sinasc,nasc_codigo_adotado,group,110025,1036
sinasc,nasc_codigo_adotado,group,110026,7
sinasc,nasc_codigo_adotado,group,110028,13414
sinasc,nasc_codigo_adotado,group,110029,70
sinasc,nasc_codigo_adotado,group,110030,20776
sinasc,nasc_codigo_adotado,group,110032,2787
sinasc,nasc_codigo_adotado,group,110033,1391
sinasc,nasc_codigo_adotado,group,110034,908
sinasc,nasc_codigo_adotado,group,110037,17
sinasc,nasc_codigo_adotado,group,110040,94
sinasc,nasc_codigo_adotado,group,110045,9077
sinasc,nasc_codigo_adotado,group,110050,2
sinasc,nasc_codigo_adotado,group,110060,14
sinasc,nasc_codigo_adotado,group,110070,27
sinasc,nasc_codigo_adotado,group,110080,44
sinasc,nasc_codigo_adotado,group,110092,26
sinasc,nasc_codigo_adotado,group,110094,126
sinasc,nasc_codigo_adotado,group,110100,31
sinasc,nasc_codigo_adotado,group,110110,149
sinasc,nasc_codigo_adotado,group,110120,9
sinasc,nasc_codigo_adotado,group,110130,1204
sinasc,nasc_codigo_adotado,group,110140,767
sinasc,nasc_codigo_adotado,group,110143,150
sinasc,nasc_codigo_adotado,group,110145,2
sinasc,nasc_codigo_adotado,group,110146,7
sinasc,nasc_codigo_adotado,group,110148,10
sinasc,nasc_codigo_adotado,group,110149,3658
sinasc,nasc_codigo_adotado,group,110150,916
sinasc,nasc_codigo_adotado,group,110155,3
sinasc,nasc_codigo_adotado,group,110160,4
sinasc,nasc_codigo_adotado,group,110170,30
sinasc,nasc_codigo_adotado,group,110175,23
sinasc,nasc_codigo_adotado,group,110180,3
sinasc,nasc_codigo_adotado,group,120001,287
sinasc,nasc_codigo_adotado,group,120005,1154
sinasc,nasc_codigo_adotado,group,120010,8088
sinasc,nasc_codigo_adotado,group,120013,9
sinasc,nasc_codigo_adotado,group,120017,25
sinasc,nasc_codigo_adotado,group,120020,29072
sinasc,nasc_codigo_adotado,group,120025,34
sinasc,nasc_codigo_adotado,group,120030,7700
sinasc,nasc_codigo_adotado,group,120032,2069
sinasc,nasc_codigo_adotado,group,120033,1459
sinasc,nasc_codigo_adotado,group,120034,1372
sinasc,nasc_codigo_adotado,group,120035,2817
sinasc,nasc_codigo_adotado,group,120038,522
sinasc,nasc_codigo_adotado,group,120039,1518
sinasc,nasc_codigo_adotado,group,120040,93003
sinasc,nasc_codigo_adotado,group,120042,898
sinasc,nasc_codigo_adotado,group,120043,1446
sinasc,nasc_codigo_adotado,group,120045,474
sinasc,nasc_codigo_adotado,group,120050,8372
sinasc,nasc_codigo_adotado,group,120060,11918
sinasc,nasc_codigo_adotado,group,120070,1403
sinasc,nasc_codigo_adotado,group,120080,19
sinasc,nasc_codigo_adotado,group,130002,2973
sinasc,nasc_codigo_adotado,group,130006,2371
sinasc,nasc_codigo_adotado,group,130008,1745
sinasc,nasc_codigo_adotado,group,130010,2378
sinasc,nasc_codigo_adotado,group,130014,2448
sinasc,nasc_codigo_adotado,group,130020,3026
sinasc,nasc_codigo_adotado,group,130030,8002
sinasc,nasc_codigo_adotado,group,130040,4247
sinasc,nasc_codigo_adotado,group,130050,5814
sinasc,nasc_codigo_adotado,group,130060,9529
sinasc,nasc_codigo_adotado,group,130063,3978
sinasc,nasc_codigo_adotado,group,130068,2904
sinasc,nasc_codigo_adotado,group,130070,5507
sinasc,nasc_codigo_adotado,group,130080,5870
sinasc,nasc_codigo_adotado,group,130083,1204
sinasc,nasc_codigo_adotado,group,130090,2057
sinasc,nasc_codigo_adotado,group,130100,6194
sinasc,nasc_codigo_adotado,group,130110,1798
sinasc,nasc_codigo_adotado,group,130115,299
sinasc,nasc_codigo_adotado,group,130120,16905
sinasc,nasc_codigo_adotado,group,130130,4032
sinasc,nasc_codigo_adotado,group,130140,8354
sinasc,nasc_codigo_adotado,group,130150,3453
sinasc,nasc_codigo_adotado,group,130160,5766
sinasc,nasc_codigo_adotado,group,130165,719
sinasc,nasc_codigo_adotado,group,130170,9429
sinasc,nasc_codigo_adotado,group,130180,3776
sinasc,nasc_codigo_adotado,group,130185,2681
sinasc,nasc_codigo_adotado,group,130190,20365
sinasc,nasc_codigo_adotado,group,130195,2368
sinasc,nasc_codigo_adotado,group,130200,1587
sinasc,nasc_codigo_adotado,group,130210,1087
sinasc,nasc_codigo_adotado,group,130220,1902
sinasc,nasc_codigo_adotado,group,130230,5574
sinasc,nasc_codigo_adotado,group,130240,7066
sinasc,nasc_codigo_adotado,group,130250,19527
sinasc,nasc_codigo_adotado,group,130255,1242
sinasc,nasc_codigo_adotado,group,130260,428237
sinasc,nasc_codigo_adotado,group,130270,8308
sinasc,nasc_codigo_adotado,group,130280,2851
sinasc,nasc_codigo_adotado,group,130290,13999
sinasc,nasc_codigo_adotado,group,130300,3004
sinasc,nasc_codigo_adotado,group,130310,7101
sinasc,nasc_codigo_adotado,group,130320,1938
sinasc,nasc_codigo_adotado,group,130330,3549
sinasc,nasc_codigo_adotado,group,130340,23245
sinasc,nasc_codigo_adotado,group,130350,3181
sinasc,nasc_codigo_adotado,group,130353,3122
sinasc,nasc_codigo_adotado,group,130356,1182
sinasc,nasc_codigo_adotado,group,130360,2996
sinasc,nasc_codigo_adotado,group,130370,6673
sinasc,nasc_codigo_adotado,group,130380,11659
sinasc,nasc_codigo_adotado,group,130390,8929
