File Name,State,Year,Month,Rows,ANO_CMPT,MUNIC_RES,NASC,PROC_REA,DT_INTER,MUNIC_MOV,IDADE,INSTRU,CNES,RACA_COR,CGC_HOSP,ano_internacao,int_MSAUDCOD,int_RSAUDCOD,int_LATITUDE,int_LONGITUDE,int_REGIAO,int_SIGLA_UF,int_NOME_UF,int_MUNNOMEX,res_SIGLA_UF,res_MUNNOMEX,res_MSAUDCOD,res_RSAUDCOD,res_LATITUDE,res_LONGITUDE,res_REGIAO,def_idade_anos,def_procedimento_realizado,def_rsaud_res,def_rsaud_int,res_uf_CODIGO_UF,res_MUNCOD,def_regiao_int,def_regiao_res,def_uf_int,def_uf_sigla_int,def_uf_res,def_uf_sigla_res,def_municipio_int,def_municipio_res,cod_uf_res,cod_uf_mov,idade_nascimento_anos
ETLSIH.ST_PA_2019_7_t.csv,PA,2019,7,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,3281,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,,,,,,,,,,,,,
ETLSIH.ST_PA_2019_8_t.csv,PA,2019,8,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,3253,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,7866,,,,,,,,,,,,,
ETLSIH.ST_PA_2019_9_t.csv,PA,2019,9,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,3490,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,8670,,,,,,,,,,,,,
ETLSIH.ST_PA_2019_10_t.csv,PA,2019,10,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,3743,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,8955,,,,,,,,,,,,,
ETLSIH.ST_PA_2019_11_t.csv,PA,2019,11,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,3339,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,8049,,,,,,,,,,,,,
ETLSIH.ST_PA_2019_12_t.csv,PA,2019,12,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,3481,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,8136,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_1_t.csv,PA,2020,1,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,3204,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,7396,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_2_t.csv,PA,2020,2,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,3087,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,7453,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_3_t.csv,PA,2020,3,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,3137,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,7555,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_4_t.csv,PA,2020,4,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,3279,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,7596,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_5_t.csv,PA,2020,5,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,3325,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,7812,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_6_t.csv,PA,2020,6,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,2819,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,7143,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_7_t.csv,PA,2020,7,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,2908,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,7243,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_8_t.csv,PA,2020,8,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,3280,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,8209,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_9_t.csv,PA,2020,9,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,3183,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,7982,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_10_t.csv,PA,2020,10,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,3172,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_11_t.csv,PA,2020,11,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,3241,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,8145,0,,,,,,,,,,,,,
ETLSIH.ST_PA_2020_12_t.csv,PA,2020,12,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,2939,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,7820,0,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_1_t.csv,PB,2010,1,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,2936,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_2_t.csv,PB,2010,2,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3000,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,3458,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_3_t.csv,PB,2010,3,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3306,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,3901,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_4_t.csv,PB,2010,4,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3330,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_5_t.csv,PB,2010,5,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3366,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_6_t.csv,PB,2010,6,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3280,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,3782,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_7_t.csv,PB,2010,7,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,2976,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,3726,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_8_t.csv,PB,2010,8,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,2974,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,3534,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_9_t.csv,PB,2010,9,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3041,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,3608,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_10_t.csv,PB,2010,10,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,2764,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_11_t.csv,PB,2010,11,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,2786,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,3357,,,,,,,,,,,,,
ETLSIH.ST_PB_2010_12_t.csv,PB,2010,12,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,2669,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,3126,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_1_t.csv,PB,2011,1,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,2692,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,3197,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_2_t.csv,PB,2011,2,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,2795,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_3_t.csv,PB,2011,3,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3193,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,3763,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_4_t.csv,PB,2011,4,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3050,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,3634,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_5_t.csv,PB,2011,5,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3078,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,3402,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_6_t.csv,PB,2011,6,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,2741,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_7_t.csv,PB,2011,7,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3214,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_8_t.csv,PB,2011,8,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,2857,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_9_t.csv,PB,2011,9,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,2758,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,3253,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_10_t.csv,PB,2011,10,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,2778,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3248,3247,3248,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_11_t.csv,PB,2011,11,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,2886,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,3327,,,,,,,,,,,,,
ETLSIH.ST_PB_2011_12_t.csv,PB,2011,12,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,2808,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_1_t.csv,PB,2012,1,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,2651,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,3071,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_2_t.csv,PB,2012,2,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,2743,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,3152,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_3_t.csv,PB,2012,3,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3036,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_4_t.csv,PB,2012,4,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,2980,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_5_t.csv,PB,2012,5,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,2967,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,3394,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_6_t.csv,PB,2012,6,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,2995,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,3387,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_7_t.csv,PB,2012,7,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,2820,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,3252,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_8_t.csv,PB,2012,8,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,2735,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,3077,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_9_t.csv,PB,2012,9,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,2722,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,3076,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_10_t.csv,PB,2012,10,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,2753,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,3171,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_11_t.csv,PB,2012,11,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,2727,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,3060,,,,,,,,,,,,,
ETLSIH.ST_PB_2012_12_t.csv,PB,2012,12,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2562,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_1_t.csv,PB,2013,1,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2620,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,2992,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_2_t.csv,PB,2013,2,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2322,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_3_t.csv,PB,2013,3,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2474,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_4_t.csv,PB,2013,4,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,2887,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_5_t.csv,PB,2013,5,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,2991,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,3377,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_6_t.csv,PB,2013,6,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,2942,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,3441,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_7_t.csv,PB,2013,7,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3059,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_8_t.csv,PB,2013,8,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3266,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_9_t.csv,PB,2013,9,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,2741,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,3202,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_10_t.csv,PB,2013,10,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,2638,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,3046,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_11_t.csv,PB,2013,11,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,2603,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,3019,,,,,,,,,,,,,
ETLSIH.ST_PB_2013_12_t.csv,PB,2013,12,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,2676,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,3043,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_1_t.csv,PB,2014,1,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,2606,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,3006,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_2_t.csv,PB,2014,2,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2557,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_3_t.csv,PB,2014,3,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,2702,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_4_t.csv,PB,2014,4,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,2841,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,3223,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_5_t.csv,PB,2014,5,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,2803,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,3266,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_6_t.csv,PB,2014,6,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,2877,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,3251,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_7_t.csv,PB,2014,7,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,2762,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,3151,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_8_t.csv,PB,2014,8,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3020,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,3434,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_9_t.csv,PB,2014,9,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3096,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,3493,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_10_t.csv,PB,2014,10,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3144,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,3506,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_11_t.csv,PB,2014,11,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,2775,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,,,,,,,,,,,,,
ETLSIH.ST_PB_2014_12_t.csv,PB,2014,12,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,2761,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_1_t.csv,PB,2015,1,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,2778,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,3164,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_2_t.csv,PB,2015,2,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2467,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_3_t.csv,PB,2015,3,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,2805,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,3218,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_4_t.csv,PB,2015,4,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,2747,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,3026,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_5_t.csv,PB,2015,5,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,2808,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,3034,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_6_t.csv,PB,2015,6,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2440,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_7_t.csv,PB,2015,7,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2526,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_8_t.csv,PB,2015,8,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2142,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_9_t.csv,PB,2015,9,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2125,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,2541,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_10_t.csv,PB,2015,10,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2318,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_11_t.csv,PB,2015,11,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2120,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,,,,,,,,,,,,,
ETLSIH.ST_PB_2015_12_t.csv,PB,2015,12,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2136,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,,,,,,,,,,,,,
ETLSIH.ST_PB_2016_1_t.csv,PB,2016,1,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2013,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,,,,,,,,,,,,,
ETLSIH.ST_PB_2016_2_t.csv,PB,2016,2,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2099,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,2551,,,,,,,,,,,,,
ETLSIH.ST_PB_2016_3_t.csv,PB,2016,3,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2352,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,,,,,,,,,,,,,
ETLSIH.ST_PB_2016_4_t.csv,PB,2016,4,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2195,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,,,,,,,,,,,,,
ETLSIH.ST_PB_2016_5_t.csv,PB,2016,5,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2395,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,,,,,,,,,,,,,
ETLSIH.ST_PB_2016_6_t.csv,PB,2016,6,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,1787,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,,,,,,,,,,,,,
ETLSIH.ST_PB_2016_7_t.csv,PB,2016,7,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,1856,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,2734,,,,,,,,,,,,,
