,Arquivo,UF,Ano,Mês,Parto,Linhas,Colunas
7841,PE_2013_01_nat_3994_210.jay,PE,2013,1,nat,3994,210
7832,PE_2013_02_cir_2267_210.jay,PE,2013,2,cir,2267,210
7833,PE_2013_02_nat_3948_210.jay,PE,2013,2,nat,3948,210
7839,PE_2013_03_cir_2735_210.jay,PE,2013,3,cir,2735,210
7838,PE_2013_03_nat_4801_210.jay,PE,2013,3,nat,4801,210
7829,PE_2013_04_cir_2460_210.jay,PE,2013,4,cir,2460,210
7828,PE_2013_04_nat_4235_210.jay,PE,2013,4,nat,4235,210
7843,PE_2013_05_cir_2351_210.jay,PE,2013,5,cir,2351,210
7842,PE_2013_05_nat_4276_210.jay,PE,2013,5,nat,4276,210
7831,PE_2013_06_cir_2676_210.jay,PE,2013,6,cir,2676,210
7830,PE_2013_06_nat_4898_210.jay,PE,2013,6,nat,4898,210
7827,PE_2013_07_cir_2914_210.jay,PE,2013,7,cir,2914,210
7826,PE_2013_07_nat_4572_210.jay,PE,2013,7,nat,4572,210
7837,PE_2013_08_cir_2706_210.jay,PE,2013,8,cir,2706,210
7836,PE_2013_08_nat_4445_210.jay,PE,2013,8,nat,4445,210
7823,PE_2013_09_cir_2500_210.jay,PE,2013,9,cir,2500,210
7822,PE_2013_09_nat_4245_210.jay,PE,2013,9,nat,4245,210
7825,PE_2013_10_cir_2480_210.jay,PE,2013,10,cir,2480,210
7824,PE_2013_10_nat_4121_210.jay,PE,2013,10,nat,4121,210
7845,PE_2013_11_cir_2504_210.jay,PE,2013,11,cir,2504,210
7844,PE_2013_11_nat_3896_210.jay,PE,2013,11,nat,3896,210
7834,PE_2013_12_cir_2538_210.jay,PE,2013,12,cir,2538,210
7835,PE_2013_12_nat_4018_210.jay,PE,2013,12,nat,4018,210
8118,PE_2014_01_cir_2321_237.jay,PE,2014,1,cir,2321,237
8119,PE_2014_01_nat_4042_237.jay,PE,2014,1,nat,4042,237
8110,PE_2014_02_cir_2275_237.jay,PE,2014,2,cir,2275,237
8111,PE_2014_02_nat_3715_237.jay,PE,2014,2,nat,3715,237
8116,PE_2014_03_cir_2554_237.jay,PE,2014,3,cir,2554,237
8117,PE_2014_03_nat_3878_237.jay,PE,2014,3,nat,3878,237
8106,PE_2014_04_cir_2739_237.jay,PE,2014,4,cir,2739,237
8107,PE_2014_04_nat_4372_237.jay,PE,2014,4,nat,4372,237
8120,PE_2014_05_cir_2619_237.jay,PE,2014,5,cir,2619,237
8121,PE_2014_05_nat_4395_237.jay,PE,2014,5,nat,4395,237
8108,PE_2014_06_cir_2641_237.jay,PE,2014,6,cir,2641,237
8109,PE_2014_06_nat_4382_237.jay,PE,2014,6,nat,4382,237
8104,PE_2014_07_cir_2608_237.jay,PE,2014,7,cir,2608,237
8105,PE_2014_07_nat_4426_237.jay,PE,2014,7,nat,4426,237
8115,PE_2014_08_cir_2796_237.jay,PE,2014,8,cir,2796,237
8114,PE_2014_08_nat_4183_237.jay,PE,2014,8,nat,4183,237
8100,PE_2014_09_cir_2789_237.jay,PE,2014,9,cir,2789,237
8101,PE_2014_09_nat_4220_237.jay,PE,2014,9,nat,4220,237
8103,PE_2014_10_cir_2712_237.jay,PE,2014,10,cir,2712,237
8102,PE_2014_10_nat_4421_237.jay,PE,2014,10,nat,4421,237
8123,PE_2014_11_cir_2468_237.jay,PE,2014,11,cir,2468,237
8122,PE_2014_11_nat_4259_237.jay,PE,2014,11,nat,4259,237
8112,PE_2014_12_cir_2400_237.jay,PE,2014,12,cir,2400,237
8113,PE_2014_12_nat_4012_237.jay,PE,2014,12,nat,4012,237
7936,PE_2015_01_cir_2232_237.jay,PE,2015,1,cir,2232,237
7937,PE_2015_01_nat_4712_237.jay,PE,2015,1,nat,4712,237
7929,PE_2015_02_cir_2056_237.jay,PE,2015,2,cir,2056,237
7928,PE_2015_02_nat_4060_237.jay,PE,2015,2,nat,4060,237
7935,PE_2015_03_cir_2518_237.jay,PE,2015,3,cir,2518,237
7934,PE_2015_03_nat_4864_237.jay,PE,2015,3,nat,4864,237
7925,PE_2015_04_cir_2465_237.jay,PE,2015,4,cir,2465,237
7924,PE_2015_04_nat_4784_237.jay,PE,2015,4,nat,4784,237
7939,PE_2015_05_cir_2627_237.jay,PE,2015,5,cir,2627,237
7938,PE_2015_05_nat_4837_237.jay,PE,2015,5,nat,4837,237
7927,PE_2015_06_cir_2302_237.jay,PE,2015,6,cir,2302,237
7926,PE_2015_06_nat_4563_237.jay,PE,2015,6,nat,4563,237
7922,PE_2015_07_cir_2293_237.jay,PE,2015,7,cir,2293,237
7923,PE_2015_07_nat_4502_237.jay,PE,2015,7,nat,4502,237
7933,PE_2015_08_cir_2259_237.jay,PE,2015,8,cir,2259,237
7932,PE_2015_08_nat_4445_237.jay,PE,2015,8,nat,4445,237
7918,PE_2015_09_cir_2340_237.jay,PE,2015,9,cir,2340,237
7919,PE_2015_09_nat_4394_237.jay,PE,2015,9,nat,4394,237
7920,PE_2015_10_cir_2145_237.jay,PE,2015,10,cir,2145,237
7921,PE_2015_10_nat_4494_237.jay,PE,2015,10,nat,4494,237
7941,PE_2015_11_cir_2266_237.jay,PE,2015,11,cir,2266,237
7940,PE_2015_11_nat_4254_237.jay,PE,2015,11,nat,4254,237
7930,PE_2015_12_cir_1947_237.jay,PE,2015,12,cir,1947,237
7931,PE_2015_12_nat_4119_237.jay,PE,2015,12,nat,4119,237
7888,PE_2016_01_cir_2058_237.jay,PE,2016,1,cir,2058,237
7889,PE_2016_01_nat_4248_237.jay,PE,2016,1,nat,4248,237
7881,PE_2016_02_cir_1898_237.jay,PE,2016,2,cir,1898,237
7880,PE_2016_02_nat_4269_237.jay,PE,2016,2,nat,4269,237
7887,PE_2016_03_cir_2049_237.jay,PE,2016,3,cir,2049,237
7886,PE_2016_03_nat_4566_237.jay,PE,2016,3,nat,4566,237
7876,PE_2016_04_cir_2160_237.jay,PE,2016,4,cir,2160,237
7877,PE_2016_04_nat_4391_237.jay,PE,2016,4,nat,4391,237
7890,PE_2016_05_cir_2493_237.jay,PE,2016,5,cir,2493,237
7891,PE_2016_05_nat_4744_237.jay,PE,2016,5,nat,4744,237
7878,PE_2016_06_cir_2223_237.jay,PE,2016,6,cir,2223,237
7879,PE_2016_06_nat_4463_237.jay,PE,2016,6,nat,4463,237
7874,PE_2016_07_cir_2270_237.jay,PE,2016,7,cir,2270,237
7875,PE_2016_07_nat_4388_237.jay,PE,2016,7,nat,4388,237
7884,PE_2016_08_cir_2134_237.jay,PE,2016,8,cir,2134,237
7885,PE_2016_08_nat_4141_237.jay,PE,2016,8,nat,4141,237
7871,PE_2016_09_cir_1989_237.jay,PE,2016,9,cir,1989,237
7870,PE_2016_09_nat_3913_237.jay,PE,2016,9,nat,3913,237
7873,PE_2016_10_cir_1888_237.jay,PE,2016,10,cir,1888,237
7872,PE_2016_10_nat_3576_237.jay,PE,2016,10,nat,3576,237
7893,PE_2016_11_cir_1601_237.jay,PE,2016,11,cir,1601,237
7892,PE_2016_11_nat_3410_237.jay,PE,2016,11,nat,3410,237
7883,PE_2016_12_cir_1663_237.jay,PE,2016,12,cir,1663,237
7882,PE_2016_12_nat_3339_237.jay,PE,2016,12,nat,3339,237
8095,PE_2017_01_cir_1769_237.jay,PE,2017,1,cir,1769,237
8094,PE_2017_01_nat_3901_237.jay,PE,2017,1,nat,3901,237
8086,PE_2017_02_cir_1739_237.jay,PE,2017,2,cir,1739,237
8087,PE_2017_02_nat_3768_237.jay,PE,2017,2,nat,3768,237
8092,PE_2017_03_cir_1889_237.jay,PE,2017,3,cir,1889,237
8093,PE_2017_03_nat_4452_237.jay,PE,2017,3,nat,4452,237
8082,PE_2017_04_cir_2035_237.jay,PE,2017,4,cir,2035,237
8083,PE_2017_04_nat_4491_237.jay,PE,2017,4,nat,4491,237
8096,PE_2017_05_cir_2105_237.jay,PE,2017,5,cir,2105,237
8097,PE_2017_05_nat_4973_237.jay,PE,2017,5,nat,4973,237
8084,PE_2017_06_cir_2008_237.jay,PE,2017,6,cir,2008,237
8085,PE_2017_06_nat_4694_237.jay,PE,2017,6,nat,4694,237
8080,PE_2017_07_cir_2019_237.jay,PE,2017,7,cir,2019,237
8081,PE_2017_07_nat_4476_237.jay,PE,2017,7,nat,4476,237
8090,PE_2017_08_cir_2135_237.jay,PE,2017,8,cir,2135,237
8091,PE_2017_08_nat_4633_237.jay,PE,2017,8,nat,4633,237
8076,PE_2017_09_cir_2022_237.jay,PE,2017,9,cir,2022,237
8077,PE_2017_09_nat_4178_237.jay,PE,2017,9,nat,4178,237
8078,PE_2017_10_cir_1925_237.jay,PE,2017,10,cir,1925,237
8079,PE_2017_10_nat_4263_237.jay,PE,2017,10,nat,4263,237
8098,PE_2017_11_cir_1845_237.jay,PE,2017,11,cir,1845,237
8099,PE_2017_11_nat_3954_237.jay,PE,2017,11,nat,3954,237
8089,PE_2017_12_cir_1961_237.jay,PE,2017,12,cir,1961,237
8088,PE_2017_12_nat_4109_237.jay,PE,2017,12,nat,4109,237
8008,PE_2018_01_cir_1885_237.jay,PE,2018,1,cir,1885,237
8009,PE_2018_01_nat_4264_237.jay,PE,2018,1,nat,4264,237
8000,PE_2018_02_cir_1807_237.jay,PE,2018,2,cir,1807,237
8001,PE_2018_02_nat_3982_237.jay,PE,2018,2,nat,3982,237
8007,PE_2018_03_cir_2296_237.jay,PE,2018,3,cir,2296,237
8006,PE_2018_03_nat_4686_237.jay,PE,2018,3,nat,4686,237
7997,PE_2018_04_cir_2137_237.jay,PE,2018,4,cir,2137,237
7996,PE_2018_04_nat_4710_237.jay,PE,2018,4,nat,4710,237
8011,PE_2018_05_cir_2392_237.jay,PE,2018,5,cir,2392,237
8010,PE_2018_05_nat_4839_237.jay,PE,2018,5,nat,4839,237
7998,PE_2018_06_cir_2419_237.jay,PE,2018,6,cir,2419,237
7999,PE_2018_06_nat_4473_237.jay,PE,2018,6,nat,4473,237
7995,PE_2018_07_cir_2072_237.jay,PE,2018,7,cir,2072,237
7994,PE_2018_07_nat_4450_237.jay,PE,2018,7,nat,4450,237
8004,PE_2018_08_cir_2243_237.jay,PE,2018,8,cir,2243,237
8005,PE_2018_08_nat_4333_237.jay,PE,2018,8,nat,4333,237
7990,PE_2018_09_cir_2023_237.jay,PE,2018,9,cir,2023,237
7991,PE_2018_09_nat_4114_237.jay,PE,2018,9,nat,4114,237
7993,PE_2018_10_cir_2033_237.jay,PE,2018,10,cir,2033,237
7992,PE_2018_10_nat_4090_237.jay,PE,2018,10,nat,4090,237
8012,PE_2018_11_cir_2115_237.jay,PE,2018,11,cir,2115,237
8013,PE_2018_11_nat_4259_237.jay,PE,2018,11,nat,4259,237
8002,PE_2018_12_cir_1832_237.jay,PE,2018,12,cir,1832,237
8003,PE_2018_12_nat_3795_237.jay,PE,2018,12,nat,3795,237
7984,PE_2019_01_cir_2047_237.jay,PE,2019,1,cir,2047,237
7985,PE_2019_01_nat_4478_237.jay,PE,2019,1,nat,4478,237
7976,PE_2019_02_cir_1913_237.jay,PE,2019,2,cir,1913,237
7977,PE_2019_02_nat_3854_237.jay,PE,2019,2,nat,3854,237
7983,PE_2019_03_cir_2130_237.jay,PE,2019,3,cir,2130,237
7982,PE_2019_03_nat_4302_237.jay,PE,2019,3,nat,4302,237
7972,PE_2019_04_cir_2173_237.jay,PE,2019,4,cir,2173,237
7973,PE_2019_04_nat_4429_237.jay,PE,2019,4,nat,4429,237
7987,PE_2019_05_cir_2298_237.jay,PE,2019,5,cir,2298,237
7986,PE_2019_05_nat_4514_237.jay,PE,2019,5,nat,4514,237
7975,PE_2019_06_cir_2104_237.jay,PE,2019,6,cir,2104,237
7974,PE_2019_06_nat_4163_237.jay,PE,2019,6,nat,4163,237
7971,PE_2019_07_cir_2204_237.jay,PE,2019,7,cir,2204,237
7970,PE_2019_07_nat_4547_237.jay,PE,2019,7,nat,4547,237
7981,PE_2019_08_cir_2156_237.jay,PE,2019,8,cir,2156,237
7980,PE_2019_08_nat_4075_237.jay,PE,2019,8,nat,4075,237
7967,PE_2019_09_cir_1954_237.jay,PE,2019,9,cir,1954,237
7966,PE_2019_09_nat_3959_237.jay,PE,2019,9,nat,3959,237
7968,PE_2019_10_cir_2063_237.jay,PE,2019,10,cir,2063,237
7969,PE_2019_10_nat_3920_237.jay,PE,2019,10,nat,3920,237
7988,PE_2019_11_cir_1979_237.jay,PE,2019,11,cir,1979,237
7989,PE_2019_11_nat_3725_237.jay,PE,2019,11,nat,3725,237
7979,PE_2019_12_cir_1955_237.jay,PE,2019,12,cir,1955,237
7978,PE_2019_12_nat_3650_237.jay,PE,2019,12,nat,3650,237
8071,PE_2020_01_cir_2122_221.jay,PE,2020,1,cir,2122,221
8070,PE_2020_01_nat_3770_221.jay,PE,2020,1,nat,3770,221
8063,PE_2020_02_cir_1829_221.jay,PE,2020,2,cir,1829,221
8062,PE_2020_02_nat_3406_221.jay,PE,2020,2,nat,3406,221
8068,PE_2020_03_cir_1989_221.jay,PE,2020,3,cir,1989,221
8069,PE_2020_03_nat_3922_221.jay,PE,2020,3,nat,3922,221
8058,PE_2020_04_cir_1882_221.jay,PE,2020,4,cir,1882,221
8059,PE_2020_04_nat_4126_221.jay,PE,2020,4,nat,4126,221
8072,PE_2020_05_cir_1835_221.jay,PE,2020,5,cir,1835,221
8073,PE_2020_05_nat_4310_221.jay,PE,2020,5,nat,4310,221
8061,PE_2020_06_cir_1692_221.jay,PE,2020,6,cir,1692,221
8060,PE_2020_06_nat_4062_221.jay,PE,2020,6,nat,4062,221
8057,PE_2020_07_cir_2065_221.jay,PE,2020,7,cir,2065,221
8056,PE_2020_07_nat_4208_221.jay,PE,2020,7,nat,4208,221
8066,PE_2020_08_cir_1868_221.jay,PE,2020,8,cir,1868,221
8067,PE_2020_08_nat_3647_221.jay,PE,2020,8,nat,3647,221
8052,PE_2020_09_cir_1854_221.jay,PE,2020,9,cir,1854,221
8053,PE_2020_09_nat_3478_221.jay,PE,2020,9,nat,3478,221
8055,PE_2020_10_cir_1813_221.jay,PE,2020,10,cir,1813,221
8054,PE_2020_10_nat_3342_221.jay,PE,2020,10,nat,3342,221
8075,PE_2020_11_cir_1779_221.jay,PE,2020,11,cir,1779,221
8074,PE_2020_11_nat_3137_221.jay,PE,2020,11,nat,3137,221
8065,PE_2020_12_cir_1663_221.jay,PE,2020,12,cir,1663,221
8064,PE_2020_12_nat_2810_221.jay,PE,2020,12,nat,2810,221
8025,PE_2021_01_cir_1739_221.jay,PE,2021,1,cir,1739,221
8024,PE_2021_01_nat_3528_221.jay,PE,2021,1,nat,3528,221
8020,PE_2021_02_cir_1487_221.jay,PE,2021,2,cir,1487,221
8021,PE_2021_02_nat_3171_221.jay,PE,2021,2,nat,3171,221
8022,PE_2021_03_cir_1724_221.jay,PE,2021,3,cir,1724,221
8023,PE_2021_03_nat_3600_221.jay,PE,2021,3,nat,3600,221
8017,PE_2021_04_cir_1855_221.jay,PE,2021,4,cir,1855,221
8016,PE_2021_04_nat_3756_221.jay,PE,2021,4,nat,3756,221
8026,PE_2021_05_cir_1697_221.jay,PE,2021,5,cir,1697,221
8027,PE_2021_05_nat_3698_221.jay,PE,2021,5,nat,3698,221
8018,PE_2021_06_cir_1802_221.jay,PE,2021,6,cir,1802,221
8019,PE_2021_06_nat_3672_221.jay,PE,2021,6,nat,3672,221
8014,PE_2021_07_cir_1684_221.jay,PE,2021,7,cir,1684,221
8015,PE_2021_07_nat_3303_221.jay,PE,2021,7,nat,3303,221
3953,PI_2008_01_cir_1009_198.jay,PI,2008,1,cir,1009,198
3952,PI_2008_01_nat_2249_198.jay,PI,2008,1,nat,2249,198
3944,PI_2008_02_cir_1609_198.jay,PI,2008,2,cir,1609,198
3945,PI_2008_02_nat_2450_198.jay,PI,2008,2,nat,2450,198
3950,PI_2008_03_cir_1593_198.jay,PI,2008,3,cir,1593,198
3951,PI_2008_03_nat_2181_198.jay,PI,2008,3,nat,2181,198
3941,PI_2008_04_cir_1322_198.jay,PI,2008,4,cir,1322,198
3940,PI_2008_04_nat_2313_198.jay,PI,2008,4,nat,2313,198
3955,PI_2008_05_cir_1354_198.jay,PI,2008,5,cir,1354,198
3954,PI_2008_05_nat_2493_198.jay,PI,2008,5,nat,2493,198
3942,PI_2008_06_cir_1108_198.jay,PI,2008,6,cir,1108,198
3943,PI_2008_06_nat_2570_198.jay,PI,2008,6,nat,2570,198
3938,PI_2008_07_cir_1414_198.jay,PI,2008,7,cir,1414,198
3939,PI_2008_07_nat_2494_198.jay,PI,2008,7,nat,2494,198
3949,PI_2008_08_cir_1271_198.jay,PI,2008,8,cir,1271,198
3948,PI_2008_08_nat_2382_198.jay,PI,2008,8,nat,2382,198
3934,PI_2008_09_cir_1376_198.jay,PI,2008,9,cir,1376,198
3935,PI_2008_09_nat_2528_198.jay,PI,2008,9,nat,2528,198
3936,PI_2008_10_cir_1395_198.jay,PI,2008,10,cir,1395,198
3937,PI_2008_10_nat_2574_198.jay,PI,2008,10,nat,2574,198
3957,PI_2008_11_cir_1291_198.jay,PI,2008,11,cir,1291,198
3956,PI_2008_11_nat_2322_198.jay,PI,2008,11,nat,2322,198
3947,PI_2008_12_cir_1254_198.jay,PI,2008,12,cir,1254,198
3946,PI_2008_12_nat_2319_198.jay,PI,2008,12,nat,2319,198
4000,PI_2009_01_cir_1173_198.jay,PI,2009,1,cir,1173,198
4001,PI_2009_01_nat_2416_198.jay,PI,2009,1,nat,2416,198
3993,PI_2009_02_cir_1354_198.jay,PI,2009,2,cir,1354,198
3992,PI_2009_02_nat_2130_198.jay,PI,2009,2,nat,2130,198
3998,PI_2009_03_cir_1518_198.jay,PI,2009,3,cir,1518,198
3999,PI_2009_03_nat_2394_198.jay,PI,2009,3,nat,2394,198
3989,PI_2009_04_cir_1299_198.jay,PI,2009,4,cir,1299,198
3988,PI_2009_04_nat_2244_198.jay,PI,2009,4,nat,2244,198
4002,PI_2009_05_cir_1486_198.jay,PI,2009,5,cir,1486,198
4003,PI_2009_05_nat_2274_198.jay,PI,2009,5,nat,2274,198
3991,PI_2009_06_cir_1413_198.jay,PI,2009,6,cir,1413,198
3990,PI_2009_06_nat_2327_198.jay,PI,2009,6,nat,2327,198
3987,PI_2009_07_cir_1299_198.jay,PI,2009,7,cir,1299,198
3986,PI_2009_07_nat_2158_198.jay,PI,2009,7,nat,2158,198
3997,PI_2009_08_cir_1102_198.jay,PI,2009,8,cir,1102,198
3996,PI_2009_08_nat_2247_198.jay,PI,2009,8,nat,2247,198
3983,PI_2009_09_cir_1470_198.jay,PI,2009,9,cir,1470,198
3982,PI_2009_09_nat_2232_198.jay,PI,2009,9,nat,2232,198
3985,PI_2009_10_cir_1422_198.jay,PI,2009,10,cir,1422,198
3984,PI_2009_10_nat_2069_198.jay,PI,2009,10,nat,2069,198
4005,PI_2009_11_cir_1289_198.jay,PI,2009,11,cir,1289,198
4004,PI_2009_11_nat_2079_198.jay,PI,2009,11,nat,2079,198
3994,PI_2009_12_cir_1205_198.jay,PI,2009,12,cir,1205,198
3995,PI_2009_12_nat_2041_198.jay,PI,2009,12,nat,2041,198
4135,PI_2010_01_cir_1847_198.jay,PI,2010,1,cir,1847,198
4134,PI_2010_01_nat_2619_198.jay,PI,2010,1,nat,2619,198
4127,PI_2010_02_cir_1087_198.jay,PI,2010,2,cir,1087,198
4126,PI_2010_02_nat_1830_198.jay,PI,2010,2,nat,1830,198
4132,PI_2010_03_cir_1523_198.jay,PI,2010,3,cir,1523,198
4133,PI_2010_03_nat_2183_198.jay,PI,2010,3,nat,2183,198
4122,PI_2010_04_cir_1456_198.jay,PI,2010,4,cir,1456,198
4123,PI_2010_04_nat_2292_198.jay,PI,2010,4,nat,2292,198
4136,PI_2010_05_cir_1553_198.jay,PI,2010,5,cir,1553,198
4137,PI_2010_05_nat_2310_198.jay,PI,2010,5,nat,2310,198
4124,PI_2010_06_cir_1502_198.jay,PI,2010,6,cir,1502,198
4125,PI_2010_06_nat_2220_198.jay,PI,2010,6,nat,2220,198
4121,PI_2010_07_cir_1427_198.jay,PI,2010,7,cir,1427,198
4120,PI_2010_07_nat_2239_198.jay,PI,2010,7,nat,2239,198
4131,PI_2010_08_cir_1550_198.jay,PI,2010,8,cir,1550,198
4130,PI_2010_08_nat_2267_198.jay,PI,2010,8,nat,2267,198
4116,PI_2010_09_cir_1315_198.jay,PI,2010,9,cir,1315,198
4117,PI_2010_09_nat_2378_198.jay,PI,2010,9,nat,2378,198
4118,PI_2010_10_cir_1494_198.jay,PI,2010,10,cir,1494,198
4119,PI_2010_10_nat_2302_198.jay,PI,2010,10,nat,2302,198
4139,PI_2010_11_cir_1412_198.jay,PI,2010,11,cir,1412,198
4138,PI_2010_11_nat_2001_198.jay,PI,2010,11,nat,2001,198
4129,PI_2010_12_cir_1445_198.jay,PI,2010,12,cir,1445,198
4128,PI_2010_12_nat_1972_198.jay,PI,2010,12,nat,1972,198
4048,PI_2011_01_cir_1356_207.jay,PI,2011,1,cir,1356,207
4049,PI_2011_01_nat_2244_207.jay,PI,2011,1,nat,2244,207
4041,PI_2011_02_cir_1338_207.jay,PI,2011,2,cir,1338,207
4040,PI_2011_02_nat_2059_207.jay,PI,2011,2,nat,2059,207
4047,PI_2011_03_cir_1473_207.jay,PI,2011,3,cir,1473,207
4046,PI_2011_03_nat_2488_207.jay,PI,2011,3,nat,2488,207
4037,PI_2011_04_cir_1678_207.jay,PI,2011,4,cir,1678,207
4036,PI_2011_04_nat_2154_207.jay,PI,2011,4,nat,2154,207
4050,PI_2011_05_cir_1671_207.jay,PI,2011,5,cir,1671,207
4051,PI_2011_05_nat_2387_207.jay,PI,2011,5,nat,2387,207
4039,PI_2011_06_cir_1679_207.jay,PI,2011,6,cir,1679,207
4038,PI_2011_06_nat_2209_207.jay,PI,2011,6,nat,2209,207
4034,PI_2011_07_cir_1731_207.jay,PI,2011,7,cir,1731,207
4035,PI_2011_07_nat_2593_207.jay,PI,2011,7,nat,2593,207
4045,PI_2011_08_cir_1617_207.jay,PI,2011,8,cir,1617,207
4044,PI_2011_08_nat_2144_207.jay,PI,2011,8,nat,2144,207
4030,PI_2011_09_cir_1695_207.jay,PI,2011,9,cir,1695,207
4031,PI_2011_09_nat_2319_207.jay,PI,2011,9,nat,2319,207
4032,PI_2011_10_cir_1586_207.jay,PI,2011,10,cir,1586,207
4033,PI_2011_10_nat_2034_207.jay,PI,2011,10,nat,2034,207
4053,PI_2011_11_cir_1472_207.jay,PI,2011,11,cir,1472,207
4052,PI_2011_11_nat_1927_207.jay,PI,2011,11,nat,1927,207
4042,PI_2011_12_cir_1418_207.jay,PI,2011,12,cir,1418,207
4043,PI_2011_12_nat_1992_207.jay,PI,2011,12,nat,1992,207
4230,PI_2012_01_cir_1474_207.jay,PI,2012,1,cir,1474,207
4231,PI_2012_01_nat_2044_207.jay,PI,2012,1,nat,2044,207
4223,PI_2012_02_cir_1359_207.jay,PI,2012,2,cir,1359,207
4222,PI_2012_02_nat_1692_207.jay,PI,2012,2,nat,1692,207
4229,PI_2012_03_cir_1349_207.jay,PI,2012,3,cir,1349,207
4228,PI_2012_03_nat_1882_207.jay,PI,2012,3,nat,1882,207
4218,PI_2012_04_cir_1417_207.jay,PI,2012,4,cir,1417,207
4219,PI_2012_04_nat_1990_207.jay,PI,2012,4,nat,1990,207
4232,PI_2012_05_cir_1394_207.jay,PI,2012,5,cir,1394,207
4233,PI_2012_05_nat_1838_207.jay,PI,2012,5,nat,1838,207
4220,PI_2012_06_cir_1296_207.jay,PI,2012,6,cir,1296,207
4221,PI_2012_06_nat_1676_207.jay,PI,2012,6,nat,1676,207
4217,PI_2012_07_cir_1343_207.jay,PI,2012,7,cir,1343,207
4216,PI_2012_07_nat_1999_207.jay,PI,2012,7,nat,1999,207
4227,PI_2012_08_cir_1386_207.jay,PI,2012,8,cir,1386,207
4226,PI_2012_08_nat_1970_207.jay,PI,2012,8,nat,1970,207
4213,PI_2012_09_cir_1426_207.jay,PI,2012,9,cir,1426,207
4212,PI_2012_09_nat_1943_207.jay,PI,2012,9,nat,1943,207
4215,PI_2012_10_cir_1301_207.jay,PI,2012,10,cir,1301,207
4214,PI_2012_10_nat_1926_207.jay,PI,2012,10,nat,1926,207
4234,PI_2012_11_cir_1378_207.jay,PI,2012,11,cir,1378,207
4235,PI_2012_11_nat_1911_207.jay,PI,2012,11,nat,1911,207
4225,PI_2012_12_cir_1190_207.jay,PI,2012,12,cir,1190,207
4224,PI_2012_12_nat_1625_207.jay,PI,2012,12,nat,1625,207
3929,PI_2013_01_cir_1412_210.jay,PI,2013,1,cir,1412,210
3928,PI_2013_01_nat_1918_210.jay,PI,2013,1,nat,1918,210
3920,PI_2013_02_cir_1187_210.jay,PI,2013,2,cir,1187,210
3921,PI_2013_02_nat_1767_210.jay,PI,2013,2,nat,1767,210
3926,PI_2013_03_cir_1465_210.jay,PI,2013,3,cir,1465,210
3927,PI_2013_03_nat_1767_210.jay,PI,2013,3,nat,1767,210
3917,PI_2013_04_cir_1354_210.jay,PI,2013,4,cir,1354,210
3916,PI_2013_04_nat_1706_210.jay,PI,2013,4,nat,1706,210
3930,PI_2013_05_cir_1513_210.jay,PI,2013,5,cir,1513,210
3931,PI_2013_05_nat_1959_210.jay,PI,2013,5,nat,1959,210
3918,PI_2013_06_cir_1501_210.jay,PI,2013,6,cir,1501,210
3919,PI_2013_06_nat_1979_210.jay,PI,2013,6,nat,1979,210
3915,PI_2013_07_cir_1458_210.jay,PI,2013,7,cir,1458,210
3914,PI_2013_07_nat_1913_210.jay,PI,2013,7,nat,1913,210
3924,PI_2013_08_cir_1508_210.jay,PI,2013,8,cir,1508,210
3925,PI_2013_08_nat_1844_210.jay,PI,2013,8,nat,1844,210
3910,PI_2013_09_cir_1543_210.jay,PI,2013,9,cir,1543,210
3911,PI_2013_09_nat_1842_210.jay,PI,2013,9,nat,1842,210
3912,PI_2013_10_cir_1333_210.jay,PI,2013,10,cir,1333,210
3913,PI_2013_10_nat_1844_210.jay,PI,2013,10,nat,1844,210
3932,PI_2013_11_cir_1339_210.jay,PI,2013,11,cir,1339,210
3933,PI_2013_11_nat_1771_210.jay,PI,2013,11,nat,1771,210
3922,PI_2013_12_cir_1257_210.jay,PI,2013,12,cir,1257,210
3923,PI_2013_12_nat_1550_210.jay,PI,2013,12,nat,1550,210
4207,PI_2014_01_cir_1343_237.jay,PI,2014,1,cir,1343,237
4206,PI_2014_01_nat_1669_237.jay,PI,2014,1,nat,1669,237
4198,PI_2014_02_cir_1290_237.jay,PI,2014,2,cir,1290,237
4199,PI_2014_02_nat_1528_237.jay,PI,2014,2,nat,1528,237
4205,PI_2014_03_cir_1392_237.jay,PI,2014,3,cir,1392,237
4204,PI_2014_03_nat_1773_237.jay,PI,2014,3,nat,1773,237
4194,PI_2014_04_cir_1378_237.jay,PI,2014,4,cir,1378,237
4195,PI_2014_04_nat_1759_237.jay,PI,2014,4,nat,1759,237
4209,PI_2014_05_cir_1390_237.jay,PI,2014,5,cir,1390,237
4208,PI_2014_05_nat_1924_237.jay,PI,2014,5,nat,1924,237
4197,PI_2014_06_cir_1155_237.jay,PI,2014,6,cir,1155,237
4196,PI_2014_06_nat_1713_237.jay,PI,2014,6,nat,1713,237
4192,PI_2014_07_cir_1352_237.jay,PI,2014,7,cir,1352,237
4193,PI_2014_07_nat_1820_237.jay,PI,2014,7,nat,1820,237
4202,PI_2014_08_cir_1379_237.jay,PI,2014,8,cir,1379,237
4203,PI_2014_08_nat_1820_237.jay,PI,2014,8,nat,1820,237
4189,PI_2014_09_cir_1525_237.jay,PI,2014,9,cir,1525,237
4188,PI_2014_09_nat_1919_237.jay,PI,2014,9,nat,1919,237
